,Date,Open,High,Low,Close*,Adj Close**,Volume
4815,"Mar 28, 2003",868.52,869.88,860.83,863.50,863.50,"1,227,000,000"
4816,"Mar 27, 2003",869.95,874.15,858.09,868.52,868.52,"1,232,900,000"
4817,"Mar 26, 2003",874.74,875.80,866.47,869.95,869.95,"1,319,700,000"
4818,"Mar 25, 2003",864.23,879.87,862.59,874.74,874.74,"1,333,400,000"
4819,"Mar 24, 2003",895.79,895.79,862.02,864.23,864.23,"1,293,000,000"
4820,"Mar 21, 2003",875.84,895.90,875.84,895.79,895.79,"1,883,710,000"
4821,"Mar 20, 2003",874.02,879.60,859.01,875.67,875.67,"1,439,100,000"
4822,"Mar 19, 2003",866.45,874.99,861.21,874.02,874.02,"1,473,400,000"
4823,"Mar 18, 2003",862.79,866.94,857.36,866.45,866.45,"1,555,100,000"
4824,"Mar 17, 2003",833.27,862.79,827.17,862.79,862.79,"1,700,420,000"
4825,"Mar 14, 2003",831.89,841.39,828.26,833.27,833.27,"1,541,900,000"
4826,"Mar 13, 2003",804.19,832.02,804.19,831.90,831.90,"1,816,300,000"
4827,"Mar 12, 2003",800.73,804.19,788.90,804.19,804.19,"1,620,000,000"
4828,"Mar 11, 2003",807.48,814.25,800.30,800.73,800.73,"1,427,700,000"
4829,"Mar 10, 2003",828.89,828.89,806.57,807.48,807.48,"1,255,000,000"
4830,"Mar 07, 2003",822.10,829.55,811.23,828.89,828.89,"1,368,500,000"
4831,"Mar 06, 2003",829.85,829.85,819.85,822.10,822.10,"1,299,200,000"
4832,"Mar 05, 2003",821.99,829.87,819.00,829.85,829.85,"1,332,700,000"
4833,"Mar 04, 2003",834.81,835.43,821.96,821.99,821.99,"1,256,600,000"
4834,"Mar 03, 2003",841.15,852.34,832.74,834.81,834.81,"1,208,900,000"
4835,"Feb 28, 2003",837.28,847.00,837.28,841.15,841.15,"1,373,300,000"
4836,"Feb 27, 2003",827.55,842.19,827.55,837.28,837.28,"1,287,800,000"
4837,"Feb 26, 2003",838.57,840.10,826.68,827.55,827.55,"1,374,400,000"
4838,"Feb 25, 2003",832.58,839.55,818.54,838.57,838.57,"1,483,700,000"
4839,"Feb 24, 2003",848.17,848.17,832.16,832.58,832.58,"1,229,200,000"
