,date,doller,fed,gdp,cpi,sp_close,sp_volume,mi_close,mi_volume,gsci_close,unem,infl,pmi
2153,2013-01-30,79.279999,0.12,16629.05,231.679,1501.96,3726810000.0,131.19,1970000.0,5106.4102,8.0,1.6,52.3
2154,2013-01-29,79.559998,0.12,16629.05,231.679,1507.84,3949640000.0,131.22,1340000.0,5065.3262,8.0,1.6,52.3
2155,2013-01-28,79.779999,0.14,16629.05,231.679,1500.18,3388540000.0,131.22,1520000.0,5026.2012,8.0,1.6,52.3
2156,2013-01-25,79.75,0.14,16629.05,231.679,1502.96,3476290000.0,131.41,1660000.0,5006.6431,8.0,1.6,52.3
2157,2013-01-24,79.949997,0.15,16629.05,231.679,1494.82,3699430000.0,132.23,1420000.0,5017.7529,8.0,1.6,52.3
2158,2013-01-23,79.919998,0.13,16629.05,231.679,1494.81,3552010000.0,132.3,746280.0,5000.8672,8.0,1.6,52.3
2159,2013-01-22,79.870003,0.14,16629.05,231.679,1492.56,3570950000.0,132.27,1140000.0,5016.6489,8.0,1.6,52.3
2160,2013-01-18,80.050003,0.14,16629.05,231.679,1485.98,3795740000.0,132.14,968420.0,4992.1372,8.0,1.6,52.3
2161,2013-01-17,79.650002,0.14,16629.05,231.679,1480.94,3706710000.0,131.88,1290000.0,4972.314,8.0,1.6,52.3
2162,2013-01-16,79.800003,0.14,16629.05,231.679,1472.63,3384080000.0,132.3,798160.0,4935.2378,8.0,1.6,52.3
2163,2013-01-15,79.779999,0.15,16629.05,231.679,1472.34,3135350000.0,132.27,1060000.0,4926.7178,8.0,1.6,52.3
2164,2013-01-14,79.489998,0.14,16629.05,231.679,1470.68,3003010000.0,132.03,787310.0,4949.4302,8.0,1.6,52.3
2165,2013-01-11,79.559998,0.14,16629.05,231.679,1472.05,3340650000.0,131.91,1120000.0,4907.5352,8.0,1.6,52.3
2166,2013-01-10,79.739998,0.14,16629.05,231.679,1472.12,4081840000.0,131.72,1290000.0,4934.5801,8.0,1.6,52.3
2167,2013-01-09,80.559998,0.14,16629.05,231.679,1461.02,3674390000.0,132.06,967860.0,4906.7949,8.0,1.6,52.3
2168,2013-01-08,80.349998,0.15,16629.05,231.679,1457.15,3601600000.0,131.86,829630.0,4914.8008,8.0,1.6,52.3
2169,2013-01-07,80.260002,0.16,16629.05,231.679,1461.89,3304970000.0,131.58,680450.0,4905.0371,8.0,1.6,52.3
2170,2013-01-04,80.5,0.16,16629.05,231.679,1466.47,3424290000.0,131.52,1550000.0,4889.978,8.0,1.6,52.3
2171,2013-01-03,80.43,0.17,16629.05,231.679,1459.37,3829730000.0,131.62,1190000.0,4915.252,8.0,1.6,52.3
2172,2013-01-02,79.849998,0.17,16629.05,231.679,1462.42,4202600000.0,132.14,751380.0,4934.1938,8.0,1.6,52.3
2173,2012-12-31,79.769997,0.09,16420.386,231.221,1426.19,3204330000.0,132.78,327520.0,4889.0098,7.9,1.7,50.4
2174,2012-12-28,79.68,0.17,16420.386,231.221,1402.43,2426680000.0,132.95,457800.0,4872.7178,7.9,1.7,50.4
2175,2012-12-27,79.620003,0.17,16420.386,231.221,1418.1,2830180000.0,132.92,564770.0,4882.875,7.9,1.7,50.4
2176,2012-12-26,79.620003,0.17,16420.386,231.221,1419.83,2285030000.0,132.5,111840.0,4886.8521,7.9,1.7,50.4
2177,2012-12-24,79.639999,0.18,16420.386,231.221,1426.66,1248960000.0,132.33,74530.0,4822.8379,7.9,1.7,50.4
2178,2012-12-21,79.620003,0.17,16420.386,231.221,1430.15,5229160000.0,132.48,706940.0,4832.2881,7.9,1.7,50.4
2179,2012-12-20,79.260002,0.17,16420.386,231.221,1443.69,3686580000.0,132.16,957300.0,4865.5381,7.9,1.7,50.4
2180,2012-12-19,79.25,0.17,16420.386,231.221,1435.81,3869800000.0,132.88,11350.0,4874.8999,7.9,1.7,50.4
2181,2012-12-18,79.360001,0.17,16420.386,231.221,1446.79,4302240000.0,132.58,11250.0,4840.4668,7.9,1.7,50.4
2182,2012-12-17,79.57,0.16,16420.386,231.221,1430.36,3455610000.0,132.98,7130.0,4815.8369,7.9,1.7,50.4
2183,2012-12-14,79.599998,0.17,16420.386,231.221,1413.58,3210170000.0,133.39,11400.0,4817.4741,7.9,1.7,50.4
2184,2012-12-13,79.93,0.16,16420.386,231.221,1419.45,3349960000.0,133.3,12020.0,4773.8921,7.9,1.7,50.4
2185,2012-12-12,79.889999,0.17,16420.386,231.221,1428.48,3709050000.0,133.61,18190.0,4817.791,7.9,1.7,50.4
2186,2012-12-11,80.059998,0.17,16420.386,231.221,1427.84,3650230000.0,133.92,18380.0,4780.064,7.9,1.7,50.4
2187,2012-12-10,80.330002,0.16,16420.386,231.221,1418.55,2999430000.0,134.11,18410.0,4777.127,7.9,1.7,50.4
2188,2012-12-07,80.419998,0.16,16420.386,231.221,1418.07,3125160000.0,134.06,36190.0,4789.563,7.9,1.7,50.4
2189,2012-12-06,80.260002,0.16,16420.386,231.221,1413.94,3229700000.0,134.36,26320.0,4812.2529,7.9,1.7,50.4
2190,2012-12-05,79.769997,0.16,16420.386,231.221,1409.28,4253920000.0,134.28,41870.0,4869.582,7.9,1.7,50.4
2191,2012-12-04,79.639999,0.17,16420.386,231.221,1407.05,3247710000.0,134.08,79450.0,4882.353,7.9,1.7,50.4
2192,2012-12-03,79.879997,0.16,16420.386,231.221,1409.46,3074280000.0,133.97,105660.0,4926.478,7.9,1.7,50.4
2193,2012-11-30,80.150002,0.16,16420.386,231.249,1416.18,3966000000.0,134.12,248560.0,4920.915,7.7,1.8,49.5
2194,2012-11-29,80.199997,0.16,16420.386,231.249,1415.95,3356850000.0,134.02,1120000.0,4915.5059,7.7,1.8,49.5
2195,2012-11-28,80.339996,0.16,16420.386,231.249,1409.93,3359250000.0,133.98,1720000.0,4864.3911,7.7,1.8,49.5
2196,2012-11-27,80.400002,0.16,16420.386,231.249,1398.94,3323120000.0,133.72,1270000.0,4889.8931,7.7,1.8,49.5
2197,2012-11-26,80.25,0.16,16420.386,231.249,1406.29,2948960000.0,133.55,990570.0,4897.6621,7.7,1.8,49.5
2198,2012-11-23,80.190002,0.16,16420.386,231.249,1409.15,1504960000.0,133.33,404890.0,4918.8999,7.7,1.8,49.5
2199,2012-11-21,80.93,0.16,16420.386,231.249,1391.03,2667090000.0,133.39,825580.0,4890.2368,7.7,1.8,49.5
2200,2012-11-20,80.959999,0.16,16420.386,231.249,1387.81,3207160000.0,133.61,967570.0,4865.2759,7.7,1.8,49.5
2201,2012-11-19,80.870003,0.16,16420.386,231.249,1386.89,3374800000.0,133.91,585940.0,4924.7959,7.7,1.8,49.5
2202,2012-11-16,81.260002,0.16,16420.386,231.249,1359.88,4045910000.0,134.19,948380.0,4821.9868,7.7,1.8,49.5
2203,2012-11-15,81.080002,0.16,16420.386,231.249,1353.33,3928870000.0,134.03,916190.0,4799.98,7.7,1.8,49.5
2204,2012-11-14,81.059998,0.16,16420.386,231.249,1355.49,4109510000.0,134.05,970540.0,4824.875,7.7,1.8,49.5
2205,2012-11-13,81.080002,0.16,16420.386,231.249,1374.53,3455550000.0,134.05,821270.0,4794.0122,7.7,1.8,49.5
2206,2012-11-12,81.040001,0.16,16420.386,231.249,1380.03,2567540000.0,133.89,213510.0,4807.543,7.7,1.8,49.5
2207,2012-11-09,81.029999,0.16,16420.386,231.249,1379.85,3647350000.0,133.91,1160000.0,4826.1558,7.7,1.8,49.5
2208,2012-11-08,80.790001,0.16,16420.386,231.249,1377.51,3779520000.0,133.86,1200000.0,4792.9902,7.7,1.8,49.5
2209,2012-11-07,80.760002,0.16,16420.386,231.249,1394.53,4356490000.0,133.58,1580000.0,4778.2808,7.7,1.8,49.5
2210,2012-11-06,80.610001,0.16,16420.386,231.249,1428.39,3306970000.0,132.7,766570.0,4901.6719,7.7,1.8,49.5
2211,2012-11-05,80.75,0.17,16420.386,231.249,1417.26,2921040000.0,133.14,724920.0,4789.397,7.7,1.8,49.5
2212,2012-11-02,80.589996,0.16,16420.386,231.249,1414.2,3732480000.0,132.78,1060000.0,4760.6138,7.7,1.8,49.5
2213,2012-11-01,80.050003,0.17,16420.386,231.249,1427.59,3929890000.0,132.83,815160.0,4857.8262,7.7,1.8,49.5
2214,2012-10-31,79.919998,0.18,16420.386,231.638,1412.16,3577110000.0,133.03,995040.0,4849.291,7.8,2.2,51.2
2215,2012-10-26,80.07,0.16,16420.386,231.638,1411.94,3284910000.0,132.56,1120000.0,4858.5771,7.8,2.2,51.2
2216,2012-10-25,80.040001,0.16,16420.386,231.638,1412.97,3512640000.0,131.91,1290000.0,4847.2041,7.8,2.2,51.2
2217,2012-10-24,79.970001,0.17,16420.386,231.638,1408.75,3385970000.0,132.38,942400.0,4841.665,7.8,2.2,51.2
2218,2012-10-23,79.980003,0.15,16420.386,231.638,1413.11,3587670000.0,132.38,854350.0,4861.0708,7.8,2.2,51.2
2219,2012-10-22,79.650002,0.15,16420.386,231.638,1433.82,3216220000.0,132.11,770500.0,4931.042,7.8,2.2,51.2
2220,2012-10-19,79.639999,0.16,16420.386,231.638,1433.19,3875170000.0,132.39,816460.0,4988.3618,7.8,2.2,51.2
2221,2012-10-18,79.370003,0.15,16420.386,231.638,1457.34,3880030000.0,131.98,1140000.0,5057.394,7.8,2.2,51.2
2222,2012-10-17,79.019997,0.15,16420.386,231.638,1460.91,3655320000.0,132.08,1230000.0,5055.8999,7.8,2.2,51.2
2223,2012-10-16,79.370003,0.16,16420.386,231.638,1454.92,3568770000.0,132.88,906780.0,5050.6372,7.8,2.2,51.2
2224,2012-10-15,79.739998,0.16,16420.386,231.638,1440.13,3483810000.0,133.31,622720.0,5041.7881,7.8,2.2,51.2
2225,2012-10-12,79.690002,0.16,16420.386,231.638,1428.59,3134750000.0,133.31,722570.0,5058.6411,7.8,2.2,51.2
2226,2012-10-11,79.779999,0.16,16420.386,231.638,1432.84,3672540000.0,133.27,1010000.0,5108.3779,7.8,2.2,51.2
2227,2012-10-10,79.919998,0.16,16420.386,231.638,1432.56,3225060000.0,133.22,839160.0,5053.6001,7.8,2.2,51.2
2228,2012-10-09,79.949997,0.16,16420.386,231.638,1441.48,3216320000.0,133.05,738770.0,5070.9248,7.8,2.2,51.2
2229,2012-10-08,79.540001,0.15,16420.386,231.638,1455.88,2328720000.0,133.27,165800.0,4988.791,7.8,2.2,51.2
2230,2012-10-05,79.339996,0.15,16420.386,231.638,1460.93,3172940000.0,132.92,1000000.0,5010.252,7.8,2.2,51.2
2231,2012-10-04,79.349998,0.15,16420.386,231.638,1461.4,3615860000.0,133.42,740390.0,5050.8208,7.8,2.2,51.2
2232,2012-10-03,79.970001,0.16,16420.386,231.638,1450.99,3531640000.0,133.73,770030.0,4927.1021,7.8,2.2,51.2
2233,2012-10-02,79.739998,0.16,16420.386,231.638,1445.75,3321790000.0,133.64,645790.0,5043.106,7.8,2.2,51.2
2234,2012-10-01,79.82,0.15,16420.386,231.638,1444.49,3505080000.0,133.58,765520.0,5064.3198,7.8,2.2,51.2
2235,2012-09-28,79.940002,0.09,16319.54,231.015,1440.67,3509230000.0,133.48,983350.0,5054.8081,7.8,2.0,52.2
2236,2012-09-27,79.550003,0.14,16319.54,231.015,1447.15,3150330000.0,133.5,953870.0,5013.3032,7.8,2.0,52.2
2237,2012-09-26,79.889999,0.15,16319.54,231.015,1433.32,3565380000.0,133.64,863170.0,4949.562,7.8,2.0,52.2
2238,2012-09-25,79.550003,0.15,16319.54,231.015,1441.59,3739900000.0,133.17,896610.0,5001.1411,7.8,2.0,52.2
2239,2012-09-24,79.519997,0.16,16319.54,231.015,1456.89,3008920000.0,132.92,531170.0,4993.6411,7.8,2.0,52.2
2240,2012-09-21,79.330002,0.15,16319.54,231.015,1460.15,4833870000.0,132.67,740470.0,5041.3281,7.8,2.0,52.2
2241,2012-09-20,79.410004,0.16,16319.54,231.015,1460.26,3382520000.0,132.41,923450.0,4998.6528,7.8,2.0,52.2
2242,2012-09-19,79.059998,0.15,16319.54,231.015,1461.05,3451360000.0,133.55,5150.0,4986.355,7.8,2.0,52.2
2243,2012-09-18,79.25,0.16,16319.54,231.015,1459.32,3377390000.0,133.44,8750.0,5088.0928,7.8,2.0,52.2
2244,2012-09-17,79.010002,0.16,16319.54,231.015,1461.19,3482430000.0,133.31,6840.0,5153.0122,7.8,2.0,52.2
2245,2012-09-14,78.849998,0.16,16319.54,231.015,1465.77,5041990000.0,133.14,6830.0,5270.8452,7.8,2.0,52.2
2246,2012-09-13,79.260002,0.15,16319.54,231.015,1459.99,4606550000.0,133.97,8940.0,5218.8862,7.8,2.0,52.2
2247,2012-09-12,79.739998,0.15,16319.54,231.015,1436.56,3641200000.0,133.53,7960.0,5186.1841,7.8,2.0,52.2
2248,2012-09-11,79.860001,0.15,16319.54,231.015,1433.56,3509630000.0,133.94,13690.0,5173.4551,7.8,2.0,52.2
2249,2012-09-10,80.360001,0.15,16319.54,231.015,1429.08,3223670000.0,133.97,12760.0,5149.2002,7.8,2.0,52.2
2250,2012-09-07,80.25,0.15,16319.54,231.015,1437.92,3717620000.0,134.12,23710.0,5140.0791,7.8,2.0,52.2
2251,2012-09-06,81.080002,0.16,16319.54,231.015,1432.12,3952870000.0,133.84,31960.0,5102.6782,7.8,2.0,52.2
2252,2012-09-05,81.239998,0.16,16319.54,231.015,1403.44,3389110000.0,134.42,41640.0,5079.8911,7.8,2.0,52.2
2253,2012-09-04,81.32,0.14,16319.54,231.015,1404.94,3200310000.0,134.45,119290.0,5108.937,7.8,2.0,52.2
2254,2012-08-31,81.25,0.13,16319.54,229.918,1406.58,2938250000.0,134.75,279290.0,5127.7368,8.1,1.7,51.1
2255,2012-08-30,81.68,0.14,16319.54,229.918,1399.48,2530280000.0,134.19,1070000.0,5066.4229,8.1,1.7,51.1
2256,2012-08-29,81.550003,0.13,16319.54,229.918,1410.49,2571220000.0,133.84,1550000.0,5079.6411,8.1,1.7,51.1
2257,2012-08-28,81.370003,0.13,16319.54,229.918,1409.3,2629090000.0,133.95,1270000.0,5078.0889,8.1,1.7,51.1
2258,2012-08-27,81.660004,0.13,16319.54,229.918,1410.44,2472500000.0,133.81,731800.0,5066.3701,8.1,1.7,51.1
2259,2012-08-24,81.589996,0.13,16319.54,229.918,1411.13,2598790000.0,133.58,840040.0,5093.2769,8.1,1.7,51.1
2260,2012-08-23,81.360001,0.13,16319.54,229.918,1402.08,3008240000.0,133.69,966700.0,5120.7778,8.1,1.7,51.1
2261,2012-08-22,81.489998,0.13,16319.54,229.918,1413.49,3062690000.0,133.31,1140000.0,5140.209,8.1,1.7,51.1
2262,2012-08-21,81.910004,0.13,16319.54,229.918,1413.17,3282950000.0,132.61,947740.0,5131.4961,8.1,1.7,51.1
2263,2012-08-20,82.459999,0.13,16319.54,229.918,1418.13,2766320000.0,132.52,674680.0,5083.791,8.1,1.7,51.1
2264,2012-08-17,82.599998,0.13,16319.54,229.918,1418.16,2922990000.0,132.5,678180.0,5070.728,8.1,1.7,51.1
2265,2012-08-16,82.360001,0.13,16319.54,229.918,1415.51,3114100000.0,132.36,1080000.0,5070.8481,8.1,1.7,51.1
2266,2012-08-15,82.650002,0.13,16319.54,229.918,1405.53,2655750000.0,132.58,1220000.0,5029.542,8.1,1.7,51.1
2267,2012-08-14,82.480003,0.13,16319.54,229.918,1403.93,2930900000.0,133.14,952130.0,4979.3491,8.1,1.7,51.1
2268,2012-08-13,82.440002,0.13,16319.54,229.918,1404.11,2499990000.0,133.62,529260.0,4964.7241,8.1,1.7,51.1
2269,2012-08-10,82.550003,0.13,16319.54,229.918,1405.87,2767980000.0,133.73,584730.0,4983.708,8.1,1.7,51.1
2270,2012-08-09,82.639999,0.13,16319.54,229.918,1402.8,3119610000.0,133.45,892280.0,5023.4268,8.1,1.7,51.1
2271,2012-08-08,82.389999,0.13,16319.54,229.918,1402.22,3221790000.0,133.48,829760.0,4999.353,8.1,1.7,51.1
2272,2012-08-07,82.209999,0.13,16319.54,229.918,1401.35,3682490000.0,133.58,877620.0,4988.0781,8.1,1.7,51.1
2273,2012-08-06,82.269997,0.14,16319.54,229.918,1394.23,3122050000.0,134.11,577270.0,4931.0439,8.1,1.7,51.1
2274,2012-08-03,82.379997,0.14,16319.54,229.918,1390.99,3751170000.0,133.91,981740.0,4910.5908,8.1,1.7,51.1
2275,2012-08-02,83.330002,0.14,16319.54,229.918,1365.0,4193740000.0,134.62,1190000.0,4779.2739,8.1,1.7,51.1
2276,2012-08-01,83.059998,0.14,16319.54,229.918,1375.32,4440920000.0,134.16,882350.0,4834.4438,8.1,1.7,51.1
2277,2012-07-31,82.639999,0.13,16319.54,228.59,1379.32,3821570000.0,134.66,997840.0,4820.8789,8.2,1.4,50.6
2278,2012-07-30,82.790001,0.14,16319.54,228.59,1385.3,3212060000.0,134.56,840590.0,4887.4331,8.2,1.4,50.6
2279,2012-07-27,82.709999,0.14,16319.54,228.59,1385.97,4399010000.0,134.12,1310000.0,4865.937,8.2,1.4,50.6
2280,2012-07-26,82.809998,0.14,16319.54,228.59,1360.02,4429300000.0,135.03,930500.0,4817.833,8.2,1.4,50.6
2281,2012-07-25,83.519997,0.15,16319.54,228.59,1337.89,3719170000.0,135.23,770990.0,4806.4092,8.2,1.4,50.6
2282,2012-07-24,84.010002,0.15,16319.54,228.59,1338.31,3891290000.0,135.27,920370.0,4777.9839,8.2,1.4,50.6
2283,2012-07-23,83.709999,0.14,16319.54,228.59,1350.52,3717180000.0,135.06,871630.0,4802.916,8.2,1.4,50.6
2284,2012-07-20,83.470001,0.13,16319.54,228.59,1362.66,3925020000.0,134.91,634260.0,4942.4048,8.2,1.4,50.6
2285,2012-07-19,82.900002,0.13,16319.54,228.59,1376.51,4043360000.0,134.47,776000.0,4964.1079,8.2,1.4,50.6
2286,2012-07-18,82.949997,0.16,16319.54,228.59,1372.78,3642630000.0,134.75,574570.0,4850.5259,8.2,1.4,50.6
2287,2012-07-17,83.029999,0.17,16319.54,228.59,1363.67,3566680000.0,134.55,729800.0,4795.667,8.2,1.4,50.6
2288,2012-07-16,83.089996,0.18,16319.54,228.59,1353.64,2862720000.0,134.81,608980.0,4781.3472,8.2,1.4,50.6
2289,2012-07-13,83.300003,0.19,16319.54,228.59,1356.78,3212930000.0,134.55,595690.0,4709.7349,8.2,1.4,50.6
2290,2012-07-12,83.650002,0.18,16319.54,228.59,1334.76,3654440000.0,134.66,732430.0,4659.418,8.2,1.4,50.6
2291,2012-07-11,83.57,0.17,16319.54,228.59,1341.45,3426290000.0,134.59,916180.0,4637.7271,8.2,1.4,50.6
2292,2012-07-10,83.360001,0.17,16319.54,228.59,1341.47,3470600000.0,134.62,626010.0,4585.5229,8.2,1.4,50.6
2293,2012-07-09,83.160004,0.17,16319.54,228.59,1352.46,2904860000.0,134.55,577940.0,4659.1582,8.2,1.4,50.6
2294,2012-07-06,83.290001,0.17,16319.54,228.59,1354.68,2745140000.0,134.36,805450.0,4575.2822,8.2,1.4,50.6
2295,2012-07-05,82.809998,0.17,16319.54,228.59,1367.58,3041520000.0,133.95,957870.0,4688.6328,8.2,1.4,50.6
2296,2012-07-03,81.779999,0.17,16319.54,228.59,1374.02,2116390000.0,133.64,537870.0,4672.3662,8.2,1.4,50.6
2297,2012-07-02,81.870003,0.18,16319.54,228.59,1365.51,3301650000.0,134.02,960080.0,4516.583,8.2,1.4,50.6
2298,2012-06-29,81.650002,0.09,16207.13,228.524,1362.16,4590480000.0,133.38,1190000.0,4532.0298,8.2,1.7,51.0
2299,2012-06-28,82.669998,0.15,16207.13,228.524,1329.04,3969370000.0,133.92,1010000.0,4290.3018,8.2,1.7,51.0
2300,2012-06-27,82.559998,0.15,16207.13,228.524,1331.85,3286910000.0,133.55,714580.0,4362.3188,8.2,1.7,51.0
2301,2012-06-26,82.370003,0.16,16207.13,228.524,1319.99,3412940000.0,133.44,907050.0,4329.375,8.2,1.7,51.0
2302,2012-06-25,82.459999,0.17,16207.13,228.524,1313.72,3501820000.0,133.56,657220.0,4291.2358,8.2,1.7,51.0
2303,2012-06-22,82.220001,0.17,16207.13,228.524,1335.02,5271490000.0,133.0,857120.0,4261.832,8.2,1.7,51.0
2304,2012-06-21,82.32,0.17,16207.13,228.524,1325.51,4094470000.0,133.36,1040000.0,4226.1792,8.2,1.7,51.0
2305,2012-06-20,81.489998,0.16,16207.13,228.524,1355.69,3695700000.0,134.06,5740.0,4349.3018,8.2,1.7,51.0
2306,2012-06-19,81.370003,0.17,16207.13,228.524,1357.98,3815350000.0,134.34,19570.0,4432.625,8.2,1.7,51.0
2307,2012-06-18,81.940002,0.17,16207.13,228.524,1344.78,3259430000.0,134.53,10810.0,4395.8799,8.2,1.7,51.0
2308,2012-06-15,81.589996,0.18,16207.13,228.524,1342.84,4401570000.0,134.61,5780.0,4404.6548,8.2,1.7,51.0
2309,2012-06-14,81.900002,0.17,16207.13,228.524,1329.1,3687720000.0,134.36,12980.0,4398.9922,8.2,1.7,51.0
2310,2012-06-13,82.050003,0.17,16207.13,228.524,1314.88,3506510000.0,134.56,11140.0,4361.1621,8.2,1.7,51.0
2311,2012-06-12,82.410004,0.16,16207.13,228.524,1324.18,3442920000.0,134.11,8530.0,4385.1528,8.2,1.7,51.0
2312,2012-06-11,82.510002,0.17,16207.13,228.524,1308.93,3537530000.0,134.64,14440.0,4389.77,8.2,1.7,51.0
2313,2012-06-08,82.510002,0.17,16207.13,228.524,1325.66,3497190000.0,134.34,15600.0,4427.4282,8.2,1.7,51.0
2314,2012-06-07,82.050003,0.16,16207.13,228.524,1314.99,4258140000.0,134.3,24210.0,4451.5898,8.2,1.7,51.0
2315,2012-06-06,82.32,0.16,16207.13,228.524,1315.13,4268360000.0,134.19,56140.0,4454.6401,8.2,1.7,51.0
2316,2012-06-05,82.800003,0.17,16207.13,228.524,1285.5,3403230000.0,134.8,41120.0,4395.7402,8.2,1.7,51.0
2317,2012-06-04,82.550003,0.17,16207.13,228.524,1278.18,4011960000.0,135.0,55910.0,4389.542,8.2,1.7,51.0
2318,2012-06-01,82.889999,0.16,16207.13,228.524,1278.04,4669350000.0,135.66,174100.0,4363.9502,8.2,1.7,51.0
2319,2012-05-31,83.040001,0.16,16207.13,228.713,1310.33,4557620000.0,134.91,465590.0,4478.23,8.2,1.7,53.2
2320,2012-05-30,83.010002,0.16,16207.13,228.713,1313.32,3534290000.0,134.67,1620000.0,4531.3848,8.2,1.7,53.2
2321,2012-05-29,82.440002,0.16,16207.13,228.713,1332.42,3441640000.0,133.83,2440000.0,4639.416,8.2,1.7,53.2
2322,2012-05-25,82.400002,0.15,16207.13,228.713,1317.82,2872660000.0,133.77,1270000.0,4660.7222,8.2,1.7,53.2
2323,2012-05-24,82.290001,0.15,16207.13,228.713,1320.68,3937670000.0,133.55,1910000.0,4647.7051,8.2,1.7,53.2
2324,2012-05-23,82.089996,0.15,16207.13,228.713,1318.86,4108330000.0,133.8,1360000.0,4629.0332,8.2,1.7,53.2
2325,2012-05-22,81.669998,0.16,16207.13,228.713,1316.63,4123680000.0,133.31,1220000.0,4718.6729,8.2,1.7,53.2
2326,2012-05-21,81.080002,0.16,16207.13,228.713,1315.99,3786750000.0,133.62,819120.0,4759.6079,8.2,1.7,53.2
2327,2012-05-18,81.290001,0.16,16207.13,228.713,1295.22,4512470000.0,133.81,1190000.0,4728.1738,8.2,1.7,53.2
2328,2012-05-17,81.379997,0.16,16207.13,228.713,1304.86,4664280000.0,133.77,1360000.0,4736.584,8.2,1.7,53.2
2329,2012-05-16,81.370003,0.16,16207.13,228.713,1324.8,4280420000.0,133.42,1400000.0,4757.4458,8.2,1.7,53.2
2330,2012-05-15,81.220001,0.16,16207.13,228.713,1330.66,4114040000.0,133.38,1280000.0,4777.7358,8.2,1.7,53.2
2331,2012-05-14,80.599998,0.16,16207.13,228.713,1338.35,3688120000.0,133.42,1000000.0,4775.2002,8.2,1.7,53.2
2332,2012-05-11,80.279999,0.15,16207.13,228.713,1353.39,3869070000.0,133.08,780780.0,4826.3579,8.2,1.7,53.2
2333,2012-05-10,80.110001,0.15,16207.13,228.713,1357.99,3727990000.0,132.78,1180000.0,4863.4121,8.2,1.7,53.2
2334,2012-05-09,80.080002,0.15,16207.13,228.713,1354.58,4288540000.0,132.91,1250000.0,4869.543,8.2,1.7,53.2
2335,2012-05-08,79.730003,0.16,16207.13,228.713,1363.72,4261670000.0,132.92,1020000.0,4872.0732,8.2,1.7,53.2
2336,2012-05-07,79.599998,0.16,16207.13,228.713,1369.58,3559390000.0,132.64,645300.0,4900.332,8.2,1.7,53.2
2337,2012-05-04,79.470001,0.16,16207.13,228.713,1369.1,3975140000.0,132.64,1300000.0,4911.0869,8.2,1.7,53.2
2338,2012-05-03,79.220001,0.15,16207.13,228.713,1391.57,4004910000.0,132.19,812850.0,5029.52,8.2,1.7,53.2
2339,2012-05-02,79.129997,0.15,16207.13,228.713,1402.31,3803860000.0,132.19,988530.0,5099.333,8.2,1.7,53.2
2340,2012-05-01,78.860001,0.16,16207.13,228.713,1405.82,3807950000.0,131.97,804990.0,5166.5981,8.2,1.7,53.2
2341,2012-04-30,78.790001,0.16,16207.13,229.187,1397.91,3574010000.0,132.28,646990.0,5146.0889,8.2,2.3,53.7
2342,2012-04-27,78.699997,0.13,16207.13,229.187,1403.36,3645830000.0,132.16,1020000.0,5142.8281,8.2,2.3,53.7
2343,2012-04-26,78.910004,0.14,16207.13,229.187,1399.98,4034700000.0,131.92,1120000.0,5125.021,8.2,2.3,53.7
2344,2012-04-25,79.010002,0.15,16207.13,229.187,1390.69,3998430000.0,131.69,1280000.0,5091.1309,8.2,2.3,53.7
2345,2012-04-24,79.220001,0.14,16207.13,229.187,1371.97,3617100000.0,131.78,867150.0,5070.4878,8.2,2.3,53.7
2346,2012-04-23,79.419998,0.13,16207.13,229.187,1366.94,3654860000.0,131.98,807120.0,5067.5659,8.2,2.3,53.7
2347,2012-04-20,79.18,0.12,16207.13,229.187,1378.53,3833320000.0,131.67,713360.0,5082.0928,8.2,2.3,53.7
2348,2012-04-19,79.559998,0.13,16207.13,229.187,1376.92,4180020000.0,131.77,1010000.0,5053.9521,8.2,2.3,53.7
2349,2012-04-18,79.529999,0.15,16207.13,229.187,1385.14,3463140000.0,131.56,810240.0,5046.0649,8.2,2.3,53.7
2350,2012-04-17,79.470001,0.16,16207.13,229.187,1390.78,3456200000.0,131.42,936470.0,5100.0669,8.2,2.3,53.7
2351,2012-04-16,79.550003,0.15,16207.13,229.187,1369.57,3574780000.0,131.69,1020000.0,5076.1338,8.2,2.3,53.7
2352,2012-04-13,79.879997,0.15,16207.13,229.187,1370.26,3631160000.0,131.53,951600.0,5125.5532,8.2,2.3,53.7
2353,2012-04-12,79.279999,0.15,16207.13,229.187,1387.57,3618280000.0,131.14,1130000.0,5164.1338,8.2,2.3,53.7
2354,2012-04-11,79.779999,0.16,16207.13,229.187,1368.71,3743040000.0,131.33,1120000.0,5104.3628,8.2,2.3,53.7
2355,2012-04-10,79.889999,0.15,16207.13,229.187,1358.59,4631730000.0,131.59,1430000.0,5065.23,8.2,2.3,53.7
2356,2012-04-09,79.730003,0.16,16207.13,229.187,1382.2,3468980000.0,131.14,599650.0,5143.6289,8.2,2.3,53.7
2357,2012-04-05,80.07,0.15,16207.13,229.187,1398.08,3303740000.0,129.97,1130000.0,5175.9302,8.2,2.3,53.7
2358,2012-04-04,79.760002,0.15,16207.13,229.187,1398.96,3938290000.0,129.38,1280000.0,5133.5601,8.2,2.3,53.7
2359,2012-04-03,79.480003,0.15,16207.13,229.187,1413.38,3822090000.0,128.92,1350000.0,5239.1309,8.2,2.3,53.7
2360,2012-04-02,78.82,0.15,16207.13,229.187,1419.04,3572010000.0,129.7,979400.0,5260.4639,8.2,2.3,53.7
