날짜,S&P500,미국채10년,GSCI,기준금리,비율
2021-05-04,418.7999999999997,0.52,342.721,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-05-03,466.9300000000003,0.5549999999999999,354.89699999999993,-0.25,"(Decimal('0.1'), Decimal('0.1'), Decimal('0.5'), Decimal('0.3'))"
2021-04-30,424.09000000000015,0.589,370.50610000000006,-0.25,"(Decimal('0.1'), Decimal('0.1'), Decimal('0.5'), Decimal('0.3'))"
2021-04-29,432.4100000000003,0.5980000000000001,339.25289999999995,-0.25,"(Decimal('0.1'), Decimal('0.1'), Decimal('0.5'), Decimal('0.3'))"
2021-04-28,337.10000000000036,0.5920000000000001,322.5278000000003,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-27,332.25999999999976,0.5350000000000001,313.89890000000014,-0.25,"(Decimal('0.1'), Decimal('0.1'), Decimal('0.5'), Decimal('0.3'))"
2021-04-26,338.7000000000003,0.47299999999999986,315.7332000000001,-0.25,"(Decimal('0.1'), Decimal('0.1'), Decimal('0.5'), Decimal('0.3'))"
2021-04-23,281.9099999999994,0.43300000000000005,268.6301000000003,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-22,321.57000000000016,0.482,252.44500000000016,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-21,336.02999999999975,0.474,269.11400000000003,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-20,395.0100000000002,0.5230000000000001,277.9919,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-19,389.9300000000003,0.4610000000000001,244.05300000000034,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-16,360.5799999999999,0.482,266.8420000000001,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-15,323.4699999999998,0.5049999999999999,250.56500000000005,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-14,341.98,0.4760000000000002,220.29590000000007,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-13,303.30999999999995,0.55,196.02710000000025,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-12,325.0100000000002,0.581,219.2068999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-09,349.0300000000002,0.587,229.47399999999993,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-08,353.0899999999997,0.7240000000000001,226.0868999999998,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-07,373.28999999999996,0.7399999999999999,280.2178999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-06,321.8399999999997,0.791,253.08210000000008,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-05,287.8299999999999,0.747,307.4979000000001,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-04-01,245.8499999999999,0.804,290.94499999999994,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-31,223.19000000000005,0.7869999999999999,312.16509999999994,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-30,268.0300000000002,0.791,325.42610000000013,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-29,284.52999999999975,0.729,323.3579000000002,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-26,222.25999999999976,0.712,295.35390000000007,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-25,194.2199999999998,0.6760000000000002,335.7808,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-24,201.11000000000013,0.6770000000000002,245.95709999999985,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-23,218.11000000000013,0.76,331.28600000000006,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-22,211.92999999999984,0.8099999999999999,349.8941,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-19,220.84000000000015,0.7949999999999999,330.50509999999986,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-18,326.6300000000001,0.7479999999999999,438.24710000000005,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-17,299.25,0.725,453.2588999999998,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-16,300.84000000000015,0.701,457.7359999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-15,270.52,0.687,493.53600000000006,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-12,237.09000000000015,0.6139999999999999,506.25400000000013,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-11,206.8499999999999,0.5929999999999999,463.78409999999985,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-10,176.32000000000016,0.555,450.3960000000002,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-09,154.6300000000001,0.692,473.6242,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-08,172.92999999999984,0.639,494.61379999999986,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-05,106.01999999999998,0.6279999999999999,459.5149999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-04,198.0899999999997,0.642,417.2620999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-03,231.94000000000005,0.5559999999999999,392.6080999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-02,272.1700000000001,0.5439999999999999,398.15599999999995,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-03-01,175.74000000000024,0.522,428.1800000000003,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-26,251.75,0.671,524.1252,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-25,367.8899999999999,0.5480000000000002,544.6987999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-24,299.5,0.501,523.3482000000001,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-23,308.71000000000004,0.499,510.05399999999986,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-22,297.17999999999984,0.4780000000000001,471.2339999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-19,287.05999999999995,0.3859999999999999,488.6200000000001,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-18,346.17999999999984,0.384,512.3499999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-17,395.5799999999999,0.42799999999999994,479.85609999999997,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-16,362.1700000000001,0.23299999999999998,439.5679,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-12,370.8499999999999,0.20500000000000007,414.62599999999975,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-11,359.3800000000001,0.20000000000000007,452.57699999999977,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-10,401.78999999999996,0.33999999999999997,507.0319000000002,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-09,405.1400000000003,0.4099999999999999,468.67499999999995,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-08,443.3899999999999,0.398,435.24490000000014,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-05,502.5799999999999,0.23999999999999988,450.25700000000006,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-04,519.9300000000003,0.28700000000000003,459.4179999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-03,556.3499999999999,0.22099999999999997,457.80399999999986,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-02,463.75,0.248,438.03099999999995,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-02-01,443.2099999999996,0.29699999999999993,381.38789999999995,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-29,396.7000000000003,0.281,326.94799999999987,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-28,349.8000000000002,0.20999999999999985,360.3910000000001,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-27,384.23,0.19199999999999995,335.42219999999975,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-26,401.87000000000035,0.17199999999999993,310.8700000000001,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-25,405.90999999999985,0.2650000000000001,297.9329,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-22,409.9500000000003,0.32299999999999995,303.7249999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-21,424.92999999999984,0.30499999999999994,318.0899999999997,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-20,315.0999999999999,0.3430000000000001,309.4141000000002,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-19,284.90999999999985,0.348,303.58310000000006,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-15,306.8699999999999,0.402,333.5640999999998,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-14,297.9100000000003,0.3630000000000001,336.18309999999997,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-13,266.97000000000025,0.365,349.6489999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-12,322.48,0.3649999999999999,287.09900000000016,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-11,377.8499999999999,0.33999999999999997,299.7549999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-08,384.34000000000015,0.29699999999999993,304.5999999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-07,387.19000000000005,0.30499999999999994,296.5450000000001,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-06,318.23,0.17699999999999994,317.91700000000014,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-05,352.21000000000004,0.21400000000000008,306.009,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2021-01-04,375.27,0.237,283.24299999999994,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-31,369.03999999999996,0.24,242.26890000000003,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-30,391.57000000000016,0.2889999999999999,253.20190000000002,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-29,383.7600000000002,0.265,211.40599999999995,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-28,404.5999999999999,0.27,236.62199999999984,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-24,443.4200000000001,0.2769999999999999,234.8309999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-23,450.34000000000015,0.244,210.19199999999978,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-22,379.3499999999999,0.2669999999999999,225.91509999999994,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-21,428.3499999999999,0.2759999999999999,257.0519999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-18,403.0100000000002,0.2380000000000001,187.52599999999984,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-17,344.15999999999985,0.2310000000000001,175.24610000000007,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-16,309.1300000000001,0.21300000000000008,187.61189999999988,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-15,246.28999999999996,0.21799999999999997,206.43900000000008,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-14,279.9200000000001,0.21999999999999997,212.058,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-11,327.1300000000001,0.237,218.26589999999987,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-10,333.6300000000001,0.2559999999999999,185.51689999999985,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-09,303.28999999999996,0.2230000000000001,167.077,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-08,360.1199999999999,0.246,194.6469000000002,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-07,272.15999999999985,0.252,143.3831,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-04,211.65999999999985,0.275,115.58589999999981,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-03,88.17000000000007,0.2899999999999999,99.28009999999995,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-02,135.79999999999973,0.257,55.97000000000003,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-12-01,121.32000000000016,0.136,73.53899999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-30,130.3399999999997,0.118,76.78489999999988,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-27,145.0999999999999,0.128,80.01389999999992,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-25,156.67999999999984,0.19700000000000006,65.74599999999987,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-24,133.97000000000025,0.17100000000000004,25.172900000000027,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-23,126.25999999999976,0.16999999999999993,26.959100000000035,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-20,184.71000000000004,0.20599999999999996,23.236900000000105,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-19,182.27999999999975,0.21799999999999997,20.540899999999965,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-18,234.6800000000003,0.17699999999999994,-3.7640000000001237,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-17,237.12999999999965,0.241,-6.673999999999978,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-16,203.1600000000003,0.20600000000000007,-23.53099999999995,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-13,164.1600000000003,0.17400000000000004,20.35199999999986,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-12,199.23000000000002,0.26,30.83199999999988,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-11,165.1800000000003,0.2869999999999999,28.937900000000127,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-10,216.80999999999995,0.281,15.994000000000142,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-09,148.97000000000025,0.239,-48.63979999999992,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-06,159.16999999999962,0.20000000000000007,-3.578999999999951,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-05,94.2800000000002,0.23299999999999998,-27.598999999999933,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-04,41.38999999999987,0.347,-63.641000000000076,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-03,3.7299999999995634,0.33999999999999997,-62.299999999999955,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-11-02,-24.65000000000009,0.31999999999999995,-73.03799999999978,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-30,38.99000000000024,0.29799999999999993,-46.50599999999986,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-29,24.8100000000004,0.22899999999999998,-9.774900000000116,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-28,132.23999999999978,0.19400000000000006,14.201900000000023,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-27,182.52999999999975,0.2240000000000001,4.223999999999933,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-26,225.98000000000002,0.22599999999999998,25.69490000000019,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-23,237.85999999999967,0.274,41.75700000000006,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-22,199.9000000000001,0.244,36.77299999999991,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-21,167.0999999999999,0.18600000000000005,49.493999999999915,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-20,169.6199999999999,0.16700000000000004,38.923,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-19,231.9699999999998,0.136,70.96990000000005,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-16,258.6100000000001,0.11599999999999999,73.16700000000014,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-15,273.0999999999999,0.10899999999999999,63.952999999999975,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-14,285.3699999999999,0.09599999999999997,37.09699999999998,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-13,336.6999999999998,0.139,48.44710000000009,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-12,321.9100000000003,0.16100000000000003,70.36300000000006,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-09,261.78999999999996,0.136,55.91579999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-08,267.39999999999964,0.17100000000000004,50.15000000000009,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-07,191.00999999999976,0.06799999999999995,35.887899999999945,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-06,263.30999999999995,0.138,13.007000000000062,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-05,168.72000000000025,0.025999999999999912,-31.25999999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-02,250.78999999999996,0.010000000000000009,5.4939999999999145,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-10-01,247.13999999999987,0.010000000000000009,59.51909999999998,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-30,235.17999999999984,-0.007000000000000006,49.89509999999996,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-29,298.3600000000001,0.031000000000000028,82.83600000000001,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-28,289.40999999999985,0.016000000000000014,103.90200000000004,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-25,162.82999999999993,-0.014000000000000012,94.279,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-24,186.59000000000015,-0.0020000000000000018,96.71300000000019,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-23,184.2800000000002,-0.04399999999999993,43.34109999999987,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-22,163.19999999999982,-0.040999999999999925,36.02600000000007,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-21,221.73000000000002,0.0030000000000000027,103.8239000000001,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-18,241.67000000000007,-0.018000000000000016,111.3949,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-17,272.0,-0.03500000000000003,104.51310000000012,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-16,276.46000000000004,-0.06099999999999994,67.30300000000011,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-15,316.9499999999998,-0.04399999999999993,80.16910000000007,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-14,299.65999999999985,-0.040999999999999925,92.60100000000011,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-11,337.09000000000015,0.016000000000000014,88.42700000000013,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-10,208.82000000000016,-0.038000000000000034,32.80400000000009,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-09,124.66000000000031,-0.1419999999999999,22.88409999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-08,194.57000000000016,-0.15700000000000003,96.71000000000004,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-04,261.1300000000001,-0.257,92.6110000000001,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-03,468.49000000000024,-0.17699999999999994,153.04790000000003,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-02,403.7800000000002,-0.07399999999999995,193.96299999999997,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-09-01,419.4899999999998,0.018999999999999906,192.56999999999994,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-08-31,452.2800000000002,0.05699999999999994,228.48610000000008,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-08-28,440.24000000000024,0.10099999999999998,224.279,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-08-27,449.0,-0.009000000000000008,268.19000000000005,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-08-26,407.4899999999998,-0.007000000000000006,280.3589999999999,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-08-25,439.5100000000002,-0.040999999999999925,229.3379,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-08-24,441.71000000000004,-0.02100000000000002,243.77099999999996,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
2020-08-21,437.0,-0.028000000000000025,240.11200000000008,-0.25,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))"
