,날짜,S&P500,미국채10년,GSCI,기준금리,연도,CPI,quarter,q_gdp,last_gdp,last_unem,last_infl,달러인덱스
0,2022-03-01,4306.26,1.716,3558.3401,1.25,2022,287.708,2022-Q1,7.77464469361185,5.7,3.9,7.0,97.406
1,2022-02-28,4373.79,1.822,3369.301,1.25,2022,287.58207142857145,2022-Q1,7.77464469361185,5.7,3.9,7.0,96.694
2,2022-02-25,4384.62,1.97,3266.9109,1.25,2022,287.20428571428573,2022-Q1,7.77464469361185,5.7,3.9,7.0,96.619
3,2022-02-24,4288.7,1.97,3341.8611,1.25,2022,287.07835714285716,2022-Q1,7.77464469361185,5.7,3.9,7.0,97.118
4,2022-02-23,4225.5,1.998,3298.0601,1.25,2022,286.9524285714286,2022-Q1,7.77464469361185,5.7,3.9,7.0,96.188
5,2022-02-22,4304.74,1.944,3284.8469,1.25,2022,286.8265,2022-Q1,7.77464469361185,5.7,3.9,7.0,96.011
6,2022-02-18,4348.87,1.927,3221.5049,1.25,2022,286.3227857142857,2022-Q1,7.77464469361185,5.7,3.9,7.0,96.022
7,2022-02-17,4380.26,1.968,3213.0969,1.25,2022,286.19685714285714,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.803
8,2022-02-16,4475.01,2.04,3243.343,1.25,2022,286.07092857142857,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.697
9,2022-02-15,4471.07,2.043,3196.6111,1.25,2022,285.94500000000005,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.993
10,2022-02-14,4401.67,1.986,3265.29,1.25,2022,285.8190714285715,2022-Q1,7.77464469361185,5.7,3.9,7.0,96.356
11,2022-02-11,4418.64,1.918,3218.686,1.25,2022,285.44128571428575,2022-Q1,7.77464469361185,5.7,3.9,7.0,96.073
12,2022-02-10,4504.06,2.043,3174.8,1.25,2022,285.3153571428572,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.548
13,2022-02-09,4587.18,1.945,3177.708,1.25,2022,285.1894285714286,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.494
14,2022-02-08,4521.54,1.965,3147.0081,1.25,2022,285.06350000000003,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.641
15,2022-02-07,4483.87,1.919,3183.1589,1.25,2022,284.93757142857146,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.392
16,2022-02-04,4500.54,1.916,3193.0991,1.25,2022,284.55978571428574,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.48
17,2022-02-03,4477.44,1.836,3153.45,1.25,2022,284.43385714285716,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.379
18,2022-02-02,4589.32,1.771,3132.8401,1.25,2022,284.3079285714286,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.935
19,2022-02-01,4546.54,1.795,3111.999,1.25,2022,284.182,2022-Q1,7.77464469361185,5.7,3.9,7.0,96.375
20,2022-01-31,4515.55,1.784,3097.5291,1.25,2022,284.10945161290323,2022-Q1,7.77464469361185,5.7,3.9,7.0,96.537
21,2022-01-28,4431.85,1.778,3080.4199,1.25,2022,283.8918064516129,2022-Q1,7.77464469361185,5.7,3.9,7.0,97.266
22,2022-01-27,4326.5,1.803,3062.499,1.25,2022,283.81925806451613,2022-Q1,7.77464469361185,5.7,3.9,7.0,97.242
23,2022-01-26,4349.93,1.873,3076.4131,1.25,2022,283.74670967741935,2022-Q1,7.77464469361185,5.7,3.9,7.0,96.4
24,2022-01-25,4356.45,1.776,3034.137,1.25,2022,283.6741612903226,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.928
25,2022-01-24,4410.13,1.776,2987.147,1.25,2022,283.6016129032258,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.901
26,2022-01-21,4397.93,1.77,3023.373,1.25,2022,283.38396774193546,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.636
27,2022-01-20,4482.73,1.811,3035.978,1.25,2022,283.31141935483873,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.725
28,2022-01-19,4532.76,1.854,3033.7749,1.25,2022,283.23887096774195,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.5
29,2022-01-18,4577.34,1.875,2997.6851,1.25,2022,283.16632258064516,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.723
30,2022-01-14,4662.85,1.793,2963.094,1.25,2022,282.87612903225806,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.161
31,2022-01-13,4659.02,1.701,2929.896,1.0,2022,282.8035806451613,2022-Q1,7.77464469361185,5.7,3.9,7.0,94.775
32,2022-01-12,4726.35,1.752,2954.6509,1.0,2022,282.73103225806454,2022-Q1,7.77464469361185,5.7,3.9,7.0,94.901
33,2022-01-11,4713.07,1.746,2913.2629,1.0,2022,282.65848387096776,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.625
34,2022-01-10,4670.29,1.755,2843.564,1.0,2022,282.58593548387097,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.99
35,2022-01-07,4677.02,1.765,2859.877,1.0,2022,282.36829032258066,2022-Q1,7.77464469361185,5.7,3.9,7.0,95.722
36,2022-01-06,4696.05,1.728,2858.134,1.0,2022,282.2957419354839,2022-Q1,7.77464469361185,5.7,3.9,7.0,96.326
37,2022-01-05,4700.58,1.7,2843.812,1.0,2022,282.2231935483871,2022-Q1,7.77464469361185,5.7,3.9,7.0,96.182
38,2022-01-04,4793.54,1.649,2823.22,1.0,2022,282.1506451612903,2022-Q1,7.77464469361185,5.7,3.9,7.0,96.274
39,2022-01-03,4796.56,1.637,2791.0759,1.0,2022,282.07809677419357,2022-Q1,7.77464469361185,5.7,3.9,7.0,96.211
40,2021-12-31,4766.18,1.512,2774.7261,1.0,2021,281.87470967741933,2021-Q4,8.92594422455244,-3.4,6.7,1.4,95.593
41,2021-12-30,4778.73,1.507,2808.291,1.0,2021,281.81641935483873,2021-Q4,8.92594422455244,-3.4,6.7,1.4,95.964
42,2021-12-29,4793.06,1.556,2812.3779,1.0,2021,281.75812903225807,2021-Q4,8.92594422455244,-3.4,6.7,1.4,95.926
43,2021-12-28,4786.36,1.484,2799.4031,1.0,2021,281.6998387096774,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.203
44,2021-12-27,4791.19,1.477,2801.1531,1.0,2021,281.64154838709675,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.086
45,2021-12-23,4725.78,1.493,2760.6621,1.0,2021,281.40838709677416,2021-Q4,8.92594422455244,-3.4,6.7,1.4,95.985
46,2021-12-22,4696.56,1.453,2738.4951,1.0,2021,281.35009677419356,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.059
47,2021-12-21,4649.23,1.467,2692.887,1.0,2021,281.2918064516129,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.489
48,2021-12-20,4568.02,1.428,2623.8701,1.0,2021,281.23351612903224,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.545
49,2021-12-17,4620.64,1.407,2671.342,1.0,2021,281.0586451612903,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.548
50,2021-12-16,4668.67,1.424,2699.9509,1.0,2021,281.00035483870965,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.015
51,2021-12-15,4709.84,1.458,2651.5879,1.0,2021,280.942064516129,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.482
52,2021-12-14,4634.09,1.441,2664.2539,1.0,2021,280.8837741935484,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.538
53,2021-12-13,4669.15,1.414,2678.8879,1.0,2021,280.82548387096773,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.345
54,2021-12-10,4712.02,1.482,2690.5549,1.0,2021,280.6506129032258,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.1
55,2021-12-09,4667.45,1.497,2676.28,1.0,2021,280.59232258064515,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.252
56,2021-12-08,4701.21,1.528,2703.47,1.0,2021,280.5340322580645,2021-Q4,8.92594422455244,-3.4,6.7,1.4,95.881
57,2021-12-07,4686.75,1.482,2689.4299,1.0,2021,280.4757419354838,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.37
58,2021-12-06,4591.67,1.433,2637.53,1.0,2021,280.4174516129032,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.33
59,2021-12-03,4538.43,1.356,2592.321,1.0,2021,280.24258064516124,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.114
60,2021-12-02,4577.1,1.444,2587.5649,1.0,2021,280.18429032258064,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.158
61,2021-12-01,4513.04,1.404,2573.2351,1.0,2021,280.126,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.024
62,2021-11-30,4567.0,1.456,2578.938,1.0,2021,280.07259999999997,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.007
63,2021-11-29,4655.27,1.502,2677.822,1.0,2021,280.01919999999996,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.338
64,2021-11-26,4594.62,1.482,2665.228,1.0,2021,279.859,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.104
65,2021-11-24,4701.46,1.643,2868.01,0.75,2021,279.75219999999996,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.872
66,2021-11-23,4690.7,1.676,2865.3311,0.75,2021,279.6988,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.494
67,2021-11-22,4682.95,1.632,2820.3149,0.75,2021,279.6454,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.544
68,2021-11-19,4697.96,1.548,2799.4919,0.75,2021,279.48519999999996,2021-Q4,8.92594422455244,-3.4,6.7,1.4,96.028
69,2021-11-18,4706.64,1.587,2838.4761,0.75,2021,279.4318,2021-Q4,8.92594422455244,-3.4,6.7,1.4,95.542
70,2021-11-17,4688.67,1.585,2824.8779,0.75,2021,279.3784,2021-Q4,8.92594422455244,-3.4,6.7,1.4,95.829
71,2021-11-16,4700.9,1.64,2864.7759,0.75,2021,279.325,2021-Q4,8.92594422455244,-3.4,6.7,1.4,95.911
72,2021-11-15,4682.81,1.618,2862.72,0.75,2021,279.2716,2021-Q4,8.92594422455244,-3.4,6.7,1.4,95.405
73,2021-11-12,4682.85,1.57,2861.1289,0.75,2021,279.1114,2021-Q4,8.92594422455244,-3.4,6.7,1.4,95.128
74,2021-11-11,4649.27,1.578,2875.645,0.75,2021,279.058,2021-Q4,8.92594422455244,-3.4,6.7,1.4,95.175
75,2021-11-10,4646.71,1.57,2857.0439,0.75,2021,279.0046,2021-Q4,8.92594422455244,-3.4,6.7,1.4,94.838
76,2021-11-09,4685.25,1.439,2891.0381,0.75,2021,278.9512,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.956
77,2021-11-08,4701.7,1.493,2868.2981,0.75,2021,278.8978,2021-Q4,8.92594422455244,-3.4,6.7,1.4,94.042
78,2021-11-05,4697.53,1.455,2854.8401,0.75,2021,278.7376,2021-Q4,8.92594422455244,-3.4,6.7,1.4,94.317
79,2021-11-04,4680.06,1.53,2820.23,0.75,2021,278.6842,2021-Q4,8.92594422455244,-3.4,6.7,1.4,94.341
80,2021-11-03,4660.57,1.603,2855.1521,0.75,2021,278.6308,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.853
81,2021-11-02,4630.65,1.547,2915.2949,0.75,2021,278.5774,2021-Q4,8.92594422455244,-3.4,6.7,1.4,94.079
82,2021-11-01,4613.67,1.561,2912.4651,0.75,2021,278.524,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.879
83,2021-10-29,4605.38,1.561,2891.9509,0.75,2021,278.3368387096774,2021-Q4,8.92594422455244,-3.4,6.7,1.4,94.121
84,2021-10-28,4596.42,1.578,2896.802,0.75,2021,278.27445161290325,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.326
85,2021-10-27,4551.68,1.55,2900.7581,0.75,2021,278.21206451612903,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.798
86,2021-10-26,4574.79,1.61,2940.4131,0.75,2021,278.1496774193548,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.941
87,2021-10-25,4566.48,1.633,2932.7739,0.75,2021,278.08729032258066,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.809
88,2021-10-22,4544.9,1.638,2901.0061,0.75,2021,277.90012903225806,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.625
89,2021-10-21,4549.78,1.696,2880.2019,0.75,2021,277.83774193548385,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.758
90,2021-10-20,4536.19,1.66,2929.115,0.75,2021,277.7753548387097,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.535
91,2021-10-19,4519.63,1.641,2900.1431,0.75,2021,277.7129677419355,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.728
92,2021-10-18,4486.48,1.591,2892.866,0.75,2021,277.65058064516126,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.945
93,2021-10-15,4471.37,1.574,2909.1799,0.75,2021,277.4634193548387,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.938
94,2021-10-14,4438.23,1.516,2880.615,0.75,2021,277.4010322580645,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.961
95,2021-10-13,4363.8,1.542,2847.5811,0.75,2021,277.3386451612903,2021-Q4,8.92594422455244,-3.4,6.7,1.4,94.08
96,2021-10-12,4350.64,1.572,2847.2339,0.75,2021,277.2762580645161,2021-Q4,8.92594422455244,-3.4,6.7,1.4,94.519
97,2021-10-11,4361.19,1.628,2853.8469,0.75,2021,277.2138709677419,2021-Q4,8.92594422455244,-3.4,6.7,1.4,94.326
98,2021-10-08,4391.36,1.612,2830.677,0.75,2021,277.0267096774193,2021-Q4,8.92594422455244,-3.4,6.7,1.4,94.079
99,2021-10-07,4399.76,1.576,2814.0,0.75,2021,276.96432258064516,2021-Q4,8.92594422455244,-3.4,6.7,1.4,94.221
100,2021-10-06,4363.55,1.528,2789.6299,0.75,2021,276.90193548387094,2021-Q4,8.92594422455244,-3.4,6.7,1.4,94.272
101,2021-10-05,4345.72,1.528,2839.2549,0.75,2021,276.8395483870967,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.967
102,2021-10-04,4300.46,1.481,2799.4529,0.75,2021,276.77716129032257,2021-Q4,8.92594422455244,-3.4,6.7,1.4,93.78
103,2021-10-01,4357.05,1.465,2754.0959,0.75,2021,276.59,2021-Q4,8.92594422455244,-3.4,6.7,1.4,94.047
104,2021-09-30,4307.54,1.492,2733.489,0.75,2021,276.51079999999996,2021-Q3,9.43660743391121,-3.4,6.7,1.4,94.24
105,2021-09-29,4359.46,1.524,2717.8479,0.75,2021,276.4316,2021-Q3,9.43660743391121,-3.4,6.7,1.4,94.353
106,2021-09-28,4352.63,1.546,2732.9971,0.75,2021,276.3524,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.78
107,2021-09-27,4443.11,1.491,2738.2839,0.75,2021,276.2732,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.381
108,2021-09-24,4455.48,1.453,2694.3491,0.75,2021,276.0356,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.335
109,2021-09-23,4448.98,1.435,2676.1631,0.75,2021,275.9564,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.03
110,2021-09-22,4395.64,1.304,2643.3049,0.75,2021,275.87719999999996,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.46
111,2021-09-21,4354.18,1.328,2593.2739,0.75,2021,275.798,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.2
112,2021-09-20,4357.73,1.312,2595.4851,0.75,2021,275.7188,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.256
113,2021-09-17,4432.99,1.363,2641.0481,0.75,2021,275.4812,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.176
114,2021-09-16,4473.76,1.336,2659.2971,0.75,2021,275.402,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.919
115,2021-09-15,4480.7,1.304,2671.2361,0.75,2021,275.3228,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.534
116,2021-09-14,4443.05,1.284,2616.8601,0.75,2021,275.2436,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.614
117,2021-09-13,4468.73,1.326,2612.9041,0.75,2021,275.1644,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.652
118,2021-09-10,4458.58,1.343,2601.8889,0.75,2021,274.9268,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.59
119,2021-09-09,4493.28,1.297,2569.4939,0.75,2021,274.8476,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.48
120,2021-09-08,4514.07,1.336,2586.594,0.75,2021,274.7684,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.65
121,2021-09-07,4520.03,1.377,2566.873,0.75,2021,274.68919999999997,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.514
122,2021-09-03,4535.43,1.326,2599.9871,0.75,2021,274.37239999999997,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.033
123,2021-09-02,4536.95,1.285,2603.7529,0.75,2021,274.2932,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.228
124,2021-09-01,4524.09,1.299,2571.697,0.75,2021,274.214,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.449
125,2021-08-31,4522.68,1.307,2577.9529,0.75,2021,274.1778064516129,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.635
126,2021-08-30,4528.79,1.28,2589.3459,0.75,2021,274.1416129032258,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.652
127,2021-08-27,4509.37,1.31,2586.4009,0.75,2021,274.0330322580645,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.694
128,2021-08-26,4469.91,1.354,2549.678,0.75,2021,273.99683870967743,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.078
129,2021-08-25,4496.19,1.349,2563.0581,0.5,2021,273.9606451612903,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.832
130,2021-08-24,4486.23,1.297,2542.4231,0.5,2021,273.9244516129032,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.901
131,2021-08-23,4479.54,1.253,2496.2,0.5,2021,273.88825806451615,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.971
132,2021-08-20,4441.67,1.255,2416.896,0.5,2021,273.7796774193548,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.508
133,2021-08-19,4405.8,1.243,2446.075,0.5,2021,273.74348387096774,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.588
134,2021-08-18,4400.27,1.26,2499.3201,0.5,2021,273.70729032258066,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.144
135,2021-08-17,4448.08,1.267,2519.541,0.5,2021,273.67109677419353,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.145
136,2021-08-16,4479.66,1.268,2544.429,0.5,2021,273.63490322580645,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.619
137,2021-08-13,4468.0,1.283,2565.054,0.5,2021,273.52632258064517,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.512
138,2021-08-12,4460.84,1.361,2570.54,0.5,2021,273.49012903225804,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.038
139,2021-08-11,4447.7,1.335,2565.5969,0.5,2021,273.45393548387096,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.918
140,2021-08-10,4436.75,1.354,2545.9341,0.5,2021,273.41774193548383,2021-Q3,9.43660743391121,-3.4,6.7,1.4,93.055
141,2021-08-09,4432.35,1.325,2501.675,0.5,2021,273.38154838709676,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.938
142,2021-08-06,4436.52,1.305,2548.2981,0.5,2021,273.2729677419355,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.8
143,2021-08-05,4429.1,1.225,2565.155,0.5,2021,273.2367741935484,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.252
144,2021-08-04,4402.68,1.18,2544.9641,0.5,2021,273.20058064516127,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.274
145,2021-08-03,4423.15,1.174,2585.1699,0.5,2021,273.1643870967742,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.088
146,2021-08-02,4387.11,1.179,2601.2791,0.5,2021,273.12819354838706,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.065
147,2021-07-30,4395.26,1.226,2638.689,0.5,2021,273.0334193548387,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.188
148,2021-07-29,4419.15,1.266,2649.4541,0.5,2021,273.00412903225805,2021-Q3,9.43660743391121,-3.4,6.7,1.4,91.871
149,2021-07-28,4400.65,1.238,2611.614,0.5,2021,272.9748387096774,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.317
150,2021-07-27,4401.46,1.239,2598.6621,0.5,2021,272.9455483870968,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.436
151,2021-07-26,4422.23,1.295,2610.387,0.5,2021,272.9162580645161,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.651
152,2021-07-23,4411.8,1.281,2596.5049,0.5,2021,272.8283870967742,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.928
153,2021-07-22,4367.48,1.277,2592.6121,0.5,2021,272.7990967741936,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.83
154,2021-07-21,4358.69,1.292,2562.1641,0.5,2021,272.7698064516129,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.759
155,2021-07-20,4323.21,1.222,2499.6819,0.5,2021,272.74051612903224,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.979
156,2021-07-19,4258.63,1.199,2469.834,0.5,2021,272.71122580645164,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.9
157,2021-07-16,4327.16,1.3,2575.469,0.5,2021,272.6233548387097,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.687
158,2021-07-15,4360.03,1.301,2571.394,0.5,2021,272.59406451612904,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.631
159,2021-07-14,4374.3,1.349,2591.344,0.5,2021,272.5647741935484,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.405
160,2021-07-13,4369.21,1.418,2614.229,0.5,2021,272.53548387096777,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.759
161,2021-07-12,4384.63,1.368,2587.051,0.5,2021,272.5061935483871,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.256
162,2021-07-09,4369.55,1.361,2583.979,0.5,2021,272.41832258064517,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.116
163,2021-07-08,4320.82,1.294,2547.741,0.5,2021,272.38903225806456,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.406
164,2021-07-07,4358.13,1.323,2538.991,0.5,2021,272.3597419354839,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.645
165,2021-07-06,4343.54,1.352,2563.1909,0.5,2021,272.33045161290323,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.543
166,2021-07-02,4352.34,1.431,2624.366,0.5,2021,272.2132903225807,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.413
167,2021-07-01,4319.94,1.459,2619.8521,0.5,2021,272.184,2021-Q3,9.43660743391121,-3.4,6.7,1.4,92.594
168,2021-06-30,4297.5,1.468,2597.793,0.5,2021,272.14303333333334,2021-Q2,11.3026906225537,-3.4,6.7,1.4,92.431
169,2021-06-29,4291.8,1.475,2568.97,0.5,2021,272.1020666666667,2021-Q2,11.3026906225537,-3.4,6.7,1.4,92.041
170,2021-06-28,4290.61,1.482,2563.3181,0.5,2021,272.0611,2021-Q2,11.3026906225537,-3.4,6.7,1.4,91.876
171,2021-06-25,4280.7,1.524,2568.646,0.5,2021,271.9382,2021-Q2,11.3026906225537,-3.4,6.7,1.4,91.844
172,2021-06-24,4266.49,1.499,2562.1931,0.5,2021,271.89723333333336,2021-Q2,11.3026906225537,-3.4,6.7,1.4,91.795
173,2021-06-23,4241.84,1.485,2560.79,0.5,2021,271.85626666666667,2021-Q2,11.3026906225537,-3.4,6.7,1.4,91.785
174,2021-06-22,4246.44,1.467,2546.249,0.5,2021,271.81530000000004,2021-Q2,11.3026906225537,-3.4,6.7,1.4,91.751
175,2021-06-21,4224.79,1.497,2547.1021,0.5,2021,271.77433333333335,2021-Q2,11.3026906225537,-3.4,6.7,1.4,91.881
176,2021-06-18,4166.45,1.443,2520.4819,0.5,2021,271.65143333333333,2021-Q2,11.3026906225537,-3.4,6.7,1.4,92.209
177,2021-06-17,4221.86,1.511,2498.543,0.5,2021,271.6104666666667,2021-Q2,11.3026906225537,-3.4,6.7,1.4,91.873
178,2021-06-16,4223.7,1.581,2568.7019,0.5,2021,271.5695,2021-Q2,11.3026906225537,-3.4,6.7,1.4,91.208
179,2021-06-15,4246.59,1.489,2567.2451,0.5,2021,271.5285333333333,2021-Q2,11.3026906225537,-3.4,6.7,1.4,90.502
180,2021-06-14,4255.15,1.497,2566.4919,0.5,2021,271.4875666666667,2021-Q2,11.3026906225537,-3.4,6.7,1.4,90.475
181,2021-06-11,4247.44,1.454,2578.6001,0.5,2021,271.36466666666666,2021-Q2,11.3026906225537,-3.4,6.7,1.4,90.55
182,2021-06-10,4239.18,1.437,2576.521,0.5,2021,271.3237,2021-Q2,11.3026906225537,-3.4,6.7,1.4,90.078
183,2021-06-09,4219.55,1.492,2567.9231,0.5,2021,271.28273333333334,2021-Q2,11.3026906225537,-3.4,6.7,1.4,90.121
184,2021-06-08,4227.26,1.538,2566.406,0.5,2021,271.24176666666665,2021-Q2,11.3026906225537,-3.4,6.7,1.4,90.076
185,2021-06-07,4226.52,1.569,2546.3149,0.5,2021,271.2008,2021-Q2,11.3026906225537,-3.4,6.7,1.4,89.946
186,2021-06-04,4229.89,1.557,2560.488,0.5,2021,271.0779,2021-Q2,11.3026906225537,-3.4,6.7,1.4,90.133
187,2021-06-03,4192.85,1.625,2528.3291,0.5,2021,271.0369333333333,2021-Q2,11.3026906225537,-3.4,6.7,1.4,90.501
188,2021-06-02,4208.12,1.589,2548.4431,0.5,2021,270.9959666666667,2021-Q2,11.3026906225537,-3.4,6.7,1.4,89.901
189,2021-06-01,4202.04,1.606,2533.345,0.5,2021,270.955,2021-Q2,11.3026906225537,-3.4,6.7,1.4,89.819
190,2021-05-28,4204.11,1.581,2490.8621,0.5,2021,270.651,2021-Q2,11.3026906225537,-3.4,6.7,1.4,89.993
191,2021-05-27,4200.88,1.606,2499.917,0.5,2021,270.575,2021-Q2,11.3026906225537,-3.4,6.7,1.4,89.959
192,2021-05-26,4195.99,1.581,2465.2849,0.5,2021,270.49899999999997,2021-Q2,11.3026906225537,-3.4,6.7,1.4,90.03
193,2021-05-25,4188.13,1.56,2458.6521,0.5,2021,270.423,2021-Q2,11.3026906225537,-3.4,6.7,1.4,89.628
194,2021-05-24,4197.05,1.603,2466.978,0.5,2021,270.347,2021-Q2,11.3026906225537,-3.4,6.7,1.4,89.838
195,2021-05-21,4155.86,1.623,2429.3191,0.5,2021,270.11899999999997,2021-Q2,11.3026906225537,-3.4,6.7,1.4,90.005
196,2021-05-20,4159.12,1.628,2410.2671,0.5,2021,270.043,2021-Q2,11.3026906225537,-3.4,6.7,1.4,89.795
197,2021-05-19,4115.68,1.676,2434.3279,0.5,2021,269.967,2021-Q2,11.3026906225537,-3.4,6.7,1.4,90.191
198,2021-05-18,4127.83,1.64,2491.7959,0.5,2021,269.89099999999996,2021-Q2,11.3026906225537,-3.4,6.7,1.4,89.734
199,2021-05-17,4163.29,1.652,2498.9851,0.5,2021,269.815,2021-Q2,11.3026906225537,-3.4,6.7,1.4,90.142
