"날짜","종가","오픈","고가","저가","거래량","변동 %"
"1998년 12월 24일","1,918.4590","1,918.4590","1,918.4590","1,918.4590","-","0.03%"
"1998년 12월 23일","1,917.8311","1,917.8311","1,917.8311","1,917.8311","-","0.67%"
"1998년 12월 22일","1,905.0389","1,905.0389","1,905.0389","1,905.0389","-","0.15%"
"1998년 12월 21일","1,902.2030","1,902.2030","1,902.2030","1,902.2030","-","-1.58%"
"1998년 12월 18일","1,932.7061","1,932.7061","1,932.7061","1,932.7061","-","-0.26%"
"1998년 12월 17일","1,937.7670","1,937.7670","1,937.7670","1,937.7670","-","-4.07%"
"1998년 12월 16일","2,020.0580","2,020.0580","2,020.0580","2,020.0580","-","2.66%"
"1998년 12월 15일","1,967.8090","1,967.8090","1,967.8090","1,967.8090","-","0.35%"
"1998년 12월 14일","1,961.0389","1,961.0389","1,961.0389","1,961.0389","-","2.01%"
"1998년 12월 11일","1,922.3370","1,922.3370","1,922.3370","1,922.3370","-","-0.23%"
"1998년 12월 10일","1,926.7880","1,926.7880","1,926.7880","1,926.7880","-","-1.32%"
"1998년 12월 09일","1,952.6110","1,952.6110","1,952.6110","1,952.6110","-","-1.07%"
"1998년 12월 08일","1,973.6530","1,973.6530","1,973.6530","1,973.6530","-","-1.41%"
"1998년 12월 07일","2,001.9399","2,001.9399","2,001.9399","2,001.9399","-","0.91%"
"1998년 12월 04일","1,983.8650","1,983.8650","1,983.8650","1,983.8650","-","-0.16%"
"1998년 12월 03일","1,987.0970","1,987.0970","1,987.0970","1,987.0970","-","-0.33%"
"1998년 12월 02일","1,993.6530","1,993.6530","1,993.6530","1,993.6530","-","-0.07%"
"1998년 12월 01일","1,995.1200","1,995.1200","1,995.1200","1,995.1200","-","-0.25%"
"1998년 11월 30일","2,000.0720","2,000.0720","2,000.0720","2,000.0720","-","-2.99%"
"1998년 11월 27일","2,061.6489","2,061.6489","2,061.6489","2,061.6489","-","0.14%"
"1998년 11월 25일","2,058.8279","2,058.8279","2,058.8279","2,058.8279","-","-0.46%"
